2025-03-20	15.811	15.826	14.965	101.907	0.909	15.851	14.218	273.173	0	0	5.721	305.897	0.747	0	0	15.842	9.824	0.831	0	0	0	0.415	16.533	2.173	-0.1	16.474	0.412	17.224	2.257	-0.2	17.208	0.399	17.37	3.782	-0.1	17.327
2025-03-21	11.002	10.862	10.548	102.221	0.691	11.488	9.692	273.474	0	0	1.762	241.773	0.809	0	0	10.972	3.402	0.687	0	0	0	0.408	13.941	2.212	-0.1	13.81	0.41	15.028	2.258	-0.2	14.947	0.4	17.059	3.755	-0.1	17.058
2025-03-22	15.383	15.62	14.849	101.963	1.153	15.651	14.171	264.392	0	0	1.332	246.442	0.668	0	0	15.822	2.624	0.693	0	0	0	0.401	15.041	2.228	-0.1	15.199	0.41	15.39	2.261	-0.2	15.445	0.399	16.567	3.769	-0.1	16.585
2025-03-23	18.658	19.683	19.337	101.678	1.837	19.919	18.843	101.517	0	0	2.15	201.977	0.579	0	0	19.828	4.469	0.443	0	0	0	0.393	17.347	2.266	-0.1	17.484	0.411	17.055	2.253	-0.2	17.109	0.398	16.688	3.787	-0.1	16.683
2025-03-24	21.478	21.076	20.282	101.528	2.068	20.815	19.832	191.35	10.054	1.388	1.916	239.274	0.567	0.76	5.625	21.409	3.806	0.344	4.844	0.292	0.005	0.395	18.531	2.248	-0.1	18.64	0.413	18.183	2.234	-0.2	18.21	0.399	17.151	3.791	-0.1	17.102
2025-03-25	20.573	20.883	19.704	101.865	1.86	20.507	19.016	259.417	0.102	0.075	1.611	255.492	0.592	0	0	20.928	2.962	0.541	0.062	0.01	0	0.407	19.248	2.176	-0.1	19.453	0.415	18.906	2.228	-0.2	18.967	0.402	17.729	3.786	-0.1	17.661
2025-03-26	21.669	22.208	21.067	102.142	2.034	21.824	20.468	224.751	0	0	1.659	271.014	0.561	0	0	22.17	2.942	0.519	0	0	0	0.402	20.101	2.225	-0.1	20.319	0.415	19.675	2.235	-0.2	19.715	0.4	18.219	3.814	-0.1	18.14
2025-03-27	20.291	21.14	20.57	102.136	1.957	21.057	20.134	129.78	0	0	0.971	209.98	0.577	0	0	21.23	2.341	0.498	0	0	0	0.395	20.525	2.287	-0.1	20.599	0.415	20.285	2.234	-0.2	20.285	0.401	18.745	3.791	-0.1	18.633
2025-03-28	20.327	21.228	20.9	101.851	2.072	21.285	20.442	77.145	1.055	0.238	1.695	154.341	0.571	0.667	0.073	21.356	4.51	0.417	0.552	0.031	0.001	0.39	20.134	2.306	-0.1	20.12	0.415	20.028	2.227	-0.2	20.006	0.402	19.061	3.773	-0.1	18.954
2025-03-29	21.074	21.059	20.685	101.435	2.274	21.085	20.339	107.372	51.909	4.894	1.931	170.409	0.423	2.885	1.354	21.268	4.979	0.174	30.51	1.51	0.004	0.398	20.322	2.234	-0.1	20.439	0.416	20.073	2.221	-0.2	20.078	0.401	19.158	3.793	-0.1	19.066
2025-03-30	23.251	23.003	22.432	101.156	2.511	22.951	22.028	210.62	1.703	0.412	1.716	211.156	0.309	0.417	0.344	23.381	3.533	0.261	0.771	0.052	0	0.413	20.71	2.134	-0.1	20.902	0.423	20.324	2.206	-0.109	20.346	0.404	19.283	3.784	-0.1	19.183
2025-03-31	23.565	23.594	22.672	101.022	2.563	23.139	22.262	167.584	32.795	4.65	2.069	245.154	0.34	0.521	14.458	23.715	3.974	0.211	16.792	0.896	0.001	0.414	22.235	2.143	-0.1	22.334	0.424	21.649	2.193	-0.1	21.668	0.404	19.676	3.775	-0.1	19.572
2025-04-01	21.578	21.534	20.914	101.218	2.336	21.246	20.619	115.844	0	0	1.485	143.153	0.427	0	0	21.736	3.873	0.157	0	0	0	0.414	21.814	2.144	-0.1	21.772	0.424	21.605	2.182	-0.1	21.556	0.405	20.137	3.756	-0.1	20.019
2025-04-02	25.384	25.733	25.226	100.977	2.779	25.697	24.883	197.406	0	0	3.482	182.463	0.266	0	0	26.093	7.324	0.453	0	0	0	0.415	22.531	2.141	-0.1	22.74	0.425	21.921	2.192	-0.1	21.958	0.405	20.331	3.743	-0.1	20.227
2025-04-03	26.623	26.702	26.128	101.196	2.772	26.59	25.725	251.082	0	0	3.545	184.995	0.191	0	0	27.145	7.335	0.637	0	0	0	0.413	23.422	2.151	-0.1	23.675	0.424	22.794	2.203	-0.1	22.859	0.405	20.724	3.742	-0.1	20.608
2025-04-04	26.722	26.972	26.424	101.483	2.837	26.824	26.111	184.533	0	0	3.314	181.688	0.186	0	0	27.38	7.002	0.618	0	0	0	0.406	24.12	2.186	-0.1	24.322	0.422	23.494	2.195	-0.1	23.574	0.405	21.209	3.74	-0.1	21.077
2025-04-05	26.449	26.72	26.21	101.289	2.797	26.67	25.884	170.18	0	0	3.582	182.585	0.194	0	0	27.118	7.897	0.615	0	0	0	0.396	24.19	2.247	-0.1	24.35	0.42	23.724	2.182	-0.1	23.778	0.404	21.631	3.743	-0.1	21.505
2025-04-06	19.736	19.349	18.667	101.068	2.082	19.046	18.256	76.284	20.997	3.531	4.024	275.914	0.586	1.552	0.74	19.457	7.326	0.159	11.99	0.604	0.006	0.402	22.649	2.198	-0.1	22.54	0.423	23.06	2.162	-0.1	23.041	0.404	21.904	3.743	-0.1	21.762
2025-04-07	14.309	13.414	12.734	101.398	1.275	13.164	12.431	138.214	0	0	4.482	327.452	0.797	0	0	13.586	7.835	0.199	0	0	0	0.413	18.701	2.13	-0.1	18.392	0.424	20.079	2.156	-0.1	19.953	0.406	21.528	3.712	-0.1	21.453
